aeloss_step,train/total_loss,train/logvar,train/kl_loss,train/nll_loss,train/rec_loss,train/d_weight,train/disc_factor,train/g_loss,discloss_step,train/disc_loss,train/logits_real,train/logits_fake,epoch,created_at,val/rec_loss,val/total_loss,val/logvar,val/kl_loss,val/nll_loss,val/d_weight,val/disc_factor,val/g_loss,val/disc_loss,val/logits_real,val/logits_fake,aeloss_epoch,discloss_epoch
7416.61962890625,7416.61962890625,0.0,82827.84375,7033.251953125,0.14309188723564148,2471.852783203125,1.0,0.15505975484848022,1.0764968395233154,1.0764968395233154,-0.13591939210891724,0.014536421746015549,948,2024-09-23 02:24:48.418583,,,,,,,,,,,,,
8682.060546875,8682.060546875,0.0,74348.59375,8337.1591796875,0.16961994767189026,1498.953369140625,1.0,0.23004551231861115,0.9953542351722717,0.9953542351722717,-0.050937019288539886,-0.07505785673856735,948,2024-09-23 02:25:37.722438,,,,,,,,,,,,,
7053.09521484375,7053.09521484375,0.0,77042.109375,6959.70751953125,0.14159561693668365,2216.44140625,1.0,0.04209919273853302,1.0313096046447754,1.0313096046447754,0.03361668065190315,0.09339617192745209,948,2024-09-23 02:26:28.053400,,,,,,,,,,,,,
7736.34130859375,7736.34130859375,0.0,83504.609375,7661.27197265625,0.15586897730827332,2268.751708984375,1.0,0.033051539212465286,0.9487791061401367,0.9487791061401367,0.24776354432106018,0.12777172029018402,948,2024-09-23 02:27:17.985236,,,,,,,,,,,,,
8708.37890625,8708.37890625,0.0,71220.5703125,7926.40771484375,0.16126318275928497,3858.056396484375,1.0,0.20266667008399963,1.0003902912139893,1.0003902912139893,-0.23006314039230347,-0.2544553875923157,948,2024-09-23 02:28:09.485008,,,,,,,,,,,,,
,,,,,,,,,,,,,948,2024-09-23 02:28:30.874405,0.14889192581176758,7318.4140625,0.0,80907.4296875,7318.3310546875,0.0,1.0,0.007537171244621277,0.9831569790840149,0.04141742363572121,-0.007537171244621277,,
,,,,,,,,,,,,,948,2024-09-23 02:28:32.378111,,,,,,,,,,,,7210.50732421875,0.9672874808311462
8078.42529296875,8078.42529296875,0.0,105260.4921875,7643.1357421875,0.15549999475479126,2257.100341796875,1.0,0.1928066909313202,0.9186043739318848,0.9186043739318848,0.12078788876533508,-0.05054875835776329,949,2024-09-23 02:29:18.724266,,,,,,,,,,,,,
7400.28857421875,7400.28857421875,0.0,85804.734375,7219.05126953125,0.14687198400497437,1487.9747314453125,1.0,0.12174343317747116,1.042358636856079,1.042358636856079,-0.11540421098470688,-0.032538119703531265,949,2024-09-23 02:30:10.470542,,,,,,,,,,,,,
6664.82275390625,6664.82275390625,0.0,85944.71875,6427.146484375,0.13076063990592957,1136.5059814453125,1.0,0.20905332267284393,1.0208814144134521,1.0208814144134521,-0.19310203194618225,-0.16330617666244507,949,2024-09-23 02:31:01.325324,,,,,,,,,,,,,
7473.26904296875,7473.26904296875,0.0,69178.796875,7778.416015625,0.1582522839307785,3187.80224609375,1.0,-0.09574511647224426,1.0190904140472412,1.0190904140472412,0.2501625418663025,0.28130021691322327,949,2024-09-23 02:31:53.572075,,,,,,,,,,,,,
,,,,,,,,,,,,,949,2024-09-23 02:33:00.269352,0.1433151364326477,7044.3154296875,0.0,90674.984375,7044.224609375,0.0,1.0,0.16853095591068268,0.949333131313324,-0.0447850339114666,-0.16853095591068268,,
,,,,,,,,,,,,,949,2024-09-23 02:33:01.897967,,,,,,,,,,,,7094.2939453125,0.9651744961738586
7004.43798828125,7004.43798828125,0.0,89256.828125,6803.84033203125,0.13842448592185974,2022.27685546875,1.0,0.09914980083703995,0.9439610838890076,0.9439610838890076,0.19807185232639313,0.0787338986992836,950,2024-09-23 02:33:03.543299,,,,,,,,,,,,,
7560.42138671875,7560.42138671875,0.0,70305.046875,7551.6826171875,0.15363937616348267,2084.436767578125,1.0,0.004158692434430122,1.0403456687927246,1.0403456687927246,0.054510027170181274,0.12910041213035583,950,2024-09-23 02:33:56.126389,,,,,,,,,,,,,
7340.78369140625,7340.78369140625,0.0,82345.7890625,7661.029296875,0.15586404502391815,2960.400634765625,1.0,-0.10820425301790237,1.0494756698608398,1.0494756698608398,0.14172980189323425,0.22948646545410156,950,2024-09-23 02:34:47.251380,,,,,,,,,,,,,
7480.35302734375,7480.35302734375,0.0,82547.546875,6797.447265625,0.13829442858695984,2101.84130859375,1.0,0.3248690664768219,0.8874979019165039,0.8874979019165039,0.08397732675075531,-0.16257256269454956,950,2024-09-23 02:35:39.672154,,,,,,,,,,,,,
9274.849609375,9274.849609375,0.0,96533.9296875,7402.79248046875,0.15061020851135254,4800.30224609375,1.0,0.389967143535614,0.9229586124420166,0.9229586124420166,0.033852096647024155,-0.12833721935749054,950,2024-09-23 02:36:31.163008,,,,,,,,,,,,,
,,,,,,,,,,,,,950,2024-09-23 02:37:32.775938,0.14962346851825714,7354.39453125,0.0,99100.953125,7354.29052734375,0.0,1.0,0.3121623694896698,0.9294393062591553,-0.14722847938537598,-0.3121623694896698,,
,,,,,,,,,,,,,950,2024-09-23 02:37:34.295361,,,,,,,,,,,,7271.080078125,0.967783510684967
