aeloss_step,train/total_loss,train/logvar,train/kl_loss,train/nll_loss,train/rec_loss,train/d_weight,train/disc_factor,train/g_loss,discloss_step,train/disc_loss,train/logits_real,train/logits_fake,epoch,created_at,val/rec_loss,val/total_loss,val/logvar,val/kl_loss,val/nll_loss,val/d_weight,val/disc_factor,val/g_loss,val/disc_loss,val/logits_real,val/logits_fake,aeloss_epoch,discloss_epoch
5078.35791015625,5078.35791015625,0.0,79559.8828125,5078.2783203125,0.10331784188747406,5000.0,0.0,-0.7111756801605225,0.0,0.0,0.7091257572174072,0.7062181830406189,106,2024-09-12 05:47:45.887387,,,,,,,,,,,,,
5961.13818359375,5961.13818359375,0.0,67817.1484375,5961.0703125,0.12127828598022461,5000.0,0.0,-0.7149707078933716,0.0,0.0,0.7214603424072266,0.718277096748352,106,2024-09-12 05:48:37.665836,,,,,,,,,,,,,
4875.87646484375,4875.87646484375,0.0,103895.75,4875.7724609375,0.09919784963130951,5000.0,0.0,-0.6636040806770325,0.0,0.0,0.6663944125175476,0.6704208850860596,106,2024-09-12 05:49:28.304964,,,,,,,,,,,,,
5576.9384765625,5576.9384765625,0.0,69548.5078125,5576.869140625,0.1134616956114769,5000.0,0.0,-0.6522603034973145,0.0,0.0,0.6565817594528198,0.658455491065979,106,2024-09-12 05:50:20.026692,,,,,,,,,,,,,
5870.83984375,5870.83984375,0.0,86667.90625,5870.75341796875,0.11944078654050827,5000.0,0.0,-0.6558148860931396,0.0,0.0,0.6518630981445312,0.6564221382141113,106,2024-09-12 05:51:10.616135,,,,,,,,,,,,,
,,,,,,,,,,,,,106,2024-09-12 05:51:35.926852,0.11979241669178009,5888.11962890625,0.0,83812.046875,5888.03662109375,0.0,0.0,-0.6831424236297607,0.0,0.7042502164840698,0.6831424236297607,,
,,,,,,,,,,,,,106,2024-09-12 05:51:36.862698,,,,,,,,,,,,5849.10986328125,0.0
5339.32275390625,5339.32275390625,0.0,100937.484375,5339.2216796875,0.10862674564123154,5000.0,0.0,-0.6652243137359619,0.0,0.0,0.6723686456680298,0.664699137210846,107,2024-09-12 05:52:20.058571,,,,,,,,,,,,,
7385.8095703125,7385.8095703125,0.0,61463.19140625,7385.748046875,0.15026342868804932,5000.0,0.0,-0.6561360955238342,0.0,0.0,0.6589988470077515,0.6634615063667297,107,2024-09-12 05:53:10.823896,,,,,,,,,,,,,
6331.19482421875,6331.19482421875,0.0,71191.515625,6331.12353515625,0.12880703806877136,5000.0,0.0,-0.7288131713867188,0.0,0.0,0.7290183901786804,0.7264167666435242,107,2024-09-12 05:54:02.585885,,,,,,,,,,,,,
5219.45947265625,5219.45947265625,0.0,71538.5,5219.3876953125,0.10618871450424194,5000.0,0.0,-0.7065706849098206,0.0,0.0,0.7070966362953186,0.7068240642547607,107,2024-09-12 05:54:53.366730,,,,,,,,,,,,,
6292.30126953125,6292.30126953125,0.0,92934.375,6292.20849609375,0.12801530957221985,5000.0,0.0,-0.665748119354248,0.0,0.0,0.6674485206604004,0.660865306854248,107,2024-09-12 05:55:44.981285,,,,,,,,,,,,,
,,,,,,,,,,,,,107,2024-09-12 05:56:03.289463,0.12098533660173416,5946.755859375,0.0,84477.7421875,5946.669921875,0.0,0.0,-0.867383599281311,0.0,0.9063396453857422,0.867383599281311,,
,,,,,,,,,,,,,107,2024-09-12 05:56:04.210742,,,,,,,,,,,,5799.5595703125,0.0
6720.65869140625,6720.65869140625,0.0,84333.15625,6720.57421875,0.13673043251037598,5000.0,0.0,-0.6619197130203247,0.0,0.0,0.6617870330810547,0.6626039743423462,108,2024-09-12 05:56:53.464106,,,,,,,,,,,,,
8457.6728515625,8457.6728515625,0.0,64179.15625,8457.6083984375,0.1720704883337021,5000.0,0.0,-0.6702519655227661,0.0,0.0,0.6662845015525818,0.6753332018852234,108,2024-09-12 05:57:45.138762,,,,,,,,,,,,,
5974.6513671875,5974.6513671875,0.0,73023.765625,5974.578125,0.12155310809612274,5000.0,0.0,-0.7116204500198364,0.0,0.0,0.7161343693733215,0.7101964950561523,108,2024-09-12 05:58:35.921219,,,,,,,,,,,,,
6235.94873046875,6235.94873046875,0.0,76551.03125,6235.8720703125,0.12686914205551147,5000.0,0.0,-0.6914355754852295,0.0,0.0,0.6828880906105042,0.6849713921546936,108,2024-09-12 05:59:27.590535,,,,,,,,,,,,,
,,,,,,,,,,,,,108,2024-09-12 06:00:30.510636,0.12803032994270325,6293.02978515625,0.0,87003.5078125,6292.9443359375,0.0,0.0,-0.6228147149085999,0.0,0.7083243727684021,0.6228147149085999,,
,,,,,,,,,,,,,108,2024-09-12 06:00:31.415295,,,,,,,,,,,,5878.65625,0.0
6723.896484375,6723.896484375,0.0,72212.96875,6723.82421875,0.13679656386375427,5000.0,0.0,-0.7279841899871826,0.0,0.0,0.7249530553817749,0.7346614599227905,109,2024-09-12 06:00:35.899163,,,,,,,,,,,,,
7088.30224609375,7088.30224609375,0.0,57966.29296875,7088.244140625,0.14421069622039795,5000.0,0.0,-0.6747587323188782,0.0,0.0,0.6735262274742126,0.6737040877342224,109,2024-09-12 06:01:27.441652,,,,,,,,,,,,,
6513.431640625,6513.431640625,0.0,61374.41015625,6513.3701171875,0.1325148642063141,5000.0,0.0,-0.6791756749153137,0.0,0.0,0.6819213628768921,0.6777136325836182,109,2024-09-12 06:02:18.287024,,,,,,,,,,,,,
6878.6875,6878.6875,0.0,79899.8828125,6878.607421875,0.1399456262588501,5000.0,0.0,-0.6709500551223755,0.0,0.0,0.6853561997413635,0.6849648356437683,109,2024-09-12 06:03:10.031706,,,,,,,,,,,,,
4821.8662109375,4821.8662109375,0.0,102618.96875,4821.763671875,0.09809903800487518,5000.0,0.0,-0.6712336540222168,0.0,0.0,0.6809321045875549,0.6615847945213318,109,2024-09-12 06:04:00.777058,,,,,,,,,,,,,
,,,,,,,,,,,,,109,2024-09-12 06:04:58.542058,0.12511052191257477,6149.51904296875,0.0,85246.9453125,6149.4326171875,0.0,0.0,-0.8082078695297241,0.0,0.826845645904541,0.8082078695297241,,
,,,,,,,,,,,,,109,2024-09-12 06:04:59.426573,,,,,,,,,,,,5858.93017578125,0.0
